what,kind,bundleId,bundleVersion,description,time
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1361715562289
executed,command,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.edit.text.java.open.editor",1361715562338
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1361715582422
executed,command,,,"AUTOGEN:::org.eclipse.jdt.internal.ui.CompilationUnitEditor.ruler.actions/org.eclipse.jdt.internal.ui.javaeditor.JavaSelectRulerAction",1361715601369
executed,command,,,"AUTOGEN:::org.eclipse.jdt.debug.CompilationUnitEditor.BreakpointRulerActions/org.eclipse.jdt.debug.ui.actions.ManageBreakpointRulerAction",1361715604017
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1361715606070
activated,perspective,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.JavaPerspective",1361715615900
activated,view,org.eclipse.ui.ide,3.7.0.v20110809-1737,"org.eclipse.ui.views.ProblemView",1361715618871
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1361715621603
activated,view,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.TypeHierarchy",1361715629718
executed,command,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.edit.text.java.open.type.hierarchy",1361715630010
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1361715632661
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1361715633547
executed,command,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.edit.text.java.open.editor",1361715633693
opened,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.ClassFileEditor",1361715660785
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.ClassFileEditor",1361715661574
executed,command,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.edit.text.java.open.editor",1361715661727
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1361715663586
closed,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.ClassFileEditor",1361715663587
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1361715682208
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1361718982738
activated,view,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.TypeHierarchy",1361718985916
activated,view,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.PackageExplorer",1361718990371
activated,editor,com.android.ide.eclipse.adt,21.0.0.v201210310015-519525,"com.android.ide.eclipse.editors.CommonXmlEditor",1361718997545
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1361719028626
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1361719059661
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1361719060706
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1361719680576
activated,view,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.PackageExplorer",1361719682667
opened,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1361719688690
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1361719688985
activated,view,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.PackageExplorer",1361719696156
opened,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1361719696814
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1361719697067
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1361719753768
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1361719754916
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1361719755712
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1361719800403
activated,view,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.PackageExplorer",1361719813794
opened,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1361719814120
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1361719814413
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1361719817464
closed,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1361719817464
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1361719825433
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1361719910102
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1361719925480
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1361719931362
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1361719932248
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1361719941010
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1361719941941
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1361719948186
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1361719948561
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1361719949130
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1361719953784
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1361719963651
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1361719964665
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1361719965844
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1361719969014
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1361719969366
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1361719994238
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1361719999421
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1361720010180
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1361720014786
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1361720015152
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1361720024689
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1361720026193
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1361720102940
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1361720108365
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1361720108956
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1361720304935
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1361720306288
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1361720307213
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1361720309031
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1361720309369
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1361720493122
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1361720495962
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1361720496289
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1361721193605
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1361721196818
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1361721454875
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1361721457708
activated,view,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.PackageExplorer",1361721458896
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1361721464209
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1361721539678
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1361721993029
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1361721993693
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1361722905522
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1361722940547
activated,view,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.PackageExplorer",1361722950741
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1361722951089
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1361722959704
executed,command,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.edit.text.java.open.editor",1361722959718
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1361722989943
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1361723674430
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1361723681096
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1361723700157
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1361723829022
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1361723898689
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1361723905638
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1361723906146
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1361724011390
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1361724012182
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1361724022723
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1361724035352
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1361724036025
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1361724036747
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1361724171632
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1361724427660
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1361724471838
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1361725534538
closed,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1361726020497
closed,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1361726022518
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1361726024611
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1361726095518
closed,editor,com.android.ide.eclipse.adt,21.0.0.v201210310015-519525,"com.android.ide.eclipse.editors.CommonXmlEditor",1361726095569
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1361726097795
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1361726105089
closed,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1361726105090
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1361726577028
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1361726592692
closed,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1361726592693
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1361726595588
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1361726597990
executed,command,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.edit.text.java.open.editor",1361726598038
opened,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.ClassFileEditor",1361726635003
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.ClassFileEditor",1361726635817
executed,command,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.edit.text.java.open.editor",1361726636042
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1361726638614
closed,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.ClassFileEditor",1361726638615
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1361726699592
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1361727892227
executed,command,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.edit.text.java.open.editor",1361728008802
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1361728015060
closed,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1361728015060
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1361728016711
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1361728039745
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1361728046162
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1361728048481
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1361728117879
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1361728121003
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1361728122343
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1361728237132
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1361728239288
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1361728244587
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1361728247443
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1361728314104
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1361728318203
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1361728343816
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1361728344993
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1361728397160
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1361728400660
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1361728401003
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1361728430709
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1361728435336
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1361728447594
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1361728470693
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1361728472196
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1361728474066
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1361728475538
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1361728503409
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1361728505905
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1361728510752
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1361728530466
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1361728536981
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1361728962032
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1361728962475
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1361730193654
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1361730239132
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1361730240362
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1361730240761
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1361731219318
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1361731220020
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1361738415973
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1361738416498
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1361738419911
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1361738423225
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1361739884442
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1361739885258
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1361742656512
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1361742659181
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1361743195814
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1361743195840
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1361743264868
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1361818622574
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1361818625430
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1361818628233
closed,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1361818643161
stopped,bundle,org.eclipse.m2e.logback.configuration,1.0.100.20110804-1717,"org.eclipse.m2e.logback.configuration",1361818662402
stopped,bundle,org.eclipse.m2e.discovery,1.0.100.20110804-1717,"org.eclipse.m2e.discovery",1361818662630
stopped,bundle,org.eclipse.m2e.refactoring,1.0.100.20110804-1717,"org.eclipse.m2e.refactoring",1361818662793
stopped,bundle,org.eclipse.m2e.editor,1.0.100.20110804-1717,"org.eclipse.m2e.editor",1361818662973
stopped,bundle,org.eclipse.m2e.editor.xml,1.0.100.20110804-1717,"org.eclipse.m2e.editor.xml",1361818662973
stopped,bundle,org.eclipse.m2e.jdt,1.0.100.20110804-1717,"org.eclipse.m2e.jdt",1361818663079
stopped,bundle,org.eclipse.m2e.launching,1.0.100.20110804-1717,"org.eclipse.m2e.launching",1361818663155
stopped,bundle,org.eclipse.m2e.usagedata,1.0.100.20110804-1717,"org.eclipse.m2e.usagedata",1361818663155
stopped,bundle,overlay.com.android.ide.eclipse.adt.overlay,21.0.0.v201210310015-519525,"overlay.com.android.ide.eclipse.adt.overlay",1361818663398
stopped,bundle,com.android.ide.eclipse.adt,21.0.0.v201210310015-519525,"com.android.ide.eclipse.adt",1361818663398
stopped,bundle,org.eclipse.ui.cheatsheets,3.4.100.v20110425,"org.eclipse.ui.cheatsheets",1361818663730
stopped,bundle,org.eclipse.help.ui,3.5.101.r37_20110819,"org.eclipse.help.ui",1361818664090
stopped,bundle,org.eclipse.help.webapp,3.6.0.v20110518,"org.eclipse.help.webapp",1361818664396
stopped,bundle,org.eclipse.epp.mpc.ui,1.1.1.I20110907-0947,"org.eclipse.epp.mpc.ui",1361818664396
stopped,bundle,org.eclipse.epp.usagedata.ui,1.3.1.R201106061540,"org.eclipse.epp.usagedata.ui",1361818664688
stopped,bundle,org.eclipse.ui.intro.universal,3.2.500.v20110510,"org.eclipse.ui.intro.universal",1361818664915
stopped,bundle,org.eclipse.ui.intro,3.4.100.v20110425,"org.eclipse.ui.intro",1361818665201
stopped,bundle,org.eclipse.help.base,3.6.1.v201109091335,"org.eclipse.help.base",1361818665403
stopped,bundle,org.eclipse.equinox.http.jetty,2.0.100.v20110502,"org.eclipse.equinox.http.jetty",1361818665479
stopped,bundle,org.eclipse.m2e.core.ui,1.0.100.20110804-1717,"org.eclipse.m2e.core.ui",1361818665798
stopped,bundle,org.eclipse.m2e.core,1.0.100.20110804-1717,"org.eclipse.m2e.core",1361818666553
stopped,bundle,com.android.ide.eclipse.gldebugger,21.0.0.v201210310015-519525,"com.android.ide.eclipse.gldebugger",1361818666815
stopped,bundle,com.android.ide.eclipse.hierarchyviewer,21.0.0.v201210310015-519525,"com.android.ide.eclipse.hierarchyviewer",1361818667044
stopped,bundle,com.android.ide.eclipse.traceview,21.0.0.v201210310015-519525,"com.android.ide.eclipse.traceview",1361818667044
stopped,bundle,com.android.ide.eclipse.ddms,21.0.0.v201210310015-519525,"com.android.ide.eclipse.ddms",1361818667093
stopped,bundle,com.android.ide.eclipse.base,21.0.0.v201210310015-519525,"com.android.ide.eclipse.base",1361818667093
stopped,bundle,org.eclipse.mylyn.ide.ant,3.6.0.v20110608-1400,"org.eclipse.mylyn.ide.ant",1361818669057
stopped,bundle,org.eclipse.ant.ui,3.5.100.v20110510,"org.eclipse.ant.ui",1361818669297
stopped,bundle,org.eclipse.ant.launching,1.0.100.v20110506,"org.eclipse.ant.launching",1361818669495
stopped,bundle,org.eclipse.compare.win32,1.0.200.I20110510-0800,"org.eclipse.compare.win32",1361818669987
stopped,bundle,org.eclipse.egit.mylyn.ui,1.1.0.201109151100-r,"org.eclipse.egit.mylyn.ui",1361818670190
stopped,bundle,org.eclipse.egit.ui,1.1.0.201109151100-r,"org.eclipse.egit.ui",1361818670365
stopped,bundle,org.eclipse.equinox.p2.ui.sdk,1.0.200.v20110502-1955,"org.eclipse.equinox.p2.ui.sdk",1361818670648
stopped,bundle,org.eclipse.mylyn.java.tasks,3.6.0.v20110608-1400,"org.eclipse.mylyn.java.tasks",1361818670648
stopped,bundle,org.eclipse.mylyn.java.ui,3.6.0.v20110608-1400,"org.eclipse.mylyn.java.ui",1361818670648
stopped,bundle,org.eclipse.jdt.junit,3.7.0.v20110505-0800,"org.eclipse.jdt.junit",1361818670648
stopped,bundle,org.eclipse.jdt.apt.ui,3.3.300.v20110305-1450,"org.eclipse.jdt.apt.ui",1361818671063
stopped,bundle,org.eclipse.jdt.astview,1.1.8.201108081127,"org.eclipse.jdt.astview",1361818671239
stopped,bundle,org.eclipse.jdt.debug.ui,3.6.1.v20110803_r371,"org.eclipse.jdt.debug.ui",1361818671239
stopped,bundle,org.eclipse.wb.swing.databinding,1.1.0.r37x201109091143,"org.eclipse.wb.swing.databinding",1361818671717
stopped,bundle,org.eclipse.wb.core.databinding,1.1.0.r37x201109091012,"org.eclipse.wb.core.databinding",1361818672130
stopped,bundle,org.eclipse.wb.swing.FormLayout,1.1.0.r37x201109091143,"org.eclipse.wb.swing.FormLayout",1361818672596
activated,perspective,org.eclipse.jdt.ui,,"org.eclipse.jdt.ui.JavaPerspective",1362947952045
started,bundle,org.eclipse.osgi,3.7.1.R37x_v20110808-1106,"org.eclipse.osgi",1362947952048
started,bundle,org.eclipse.equinox.simpleconfigurator,1.0.200.v20110502-1955,"org.eclipse.equinox.simpleconfigurator",1362947952117
started,bundle,com.android.ide.eclipse.adt,21.0.0.v201210310015-519525,"com.android.ide.eclipse.adt",1362947952117
started,bundle,com.android.ide.eclipse.base,21.0.0.v201210310015-519525,"com.android.ide.eclipse.base",1362947952165
started,bundle,com.ibm.icu,4.4.2.v20110208,"com.ibm.icu",1362947952242
started,bundle,org.eclipse.compare.core,3.5.200.I20110208-0800,"org.eclipse.compare.core",1362947952290
started,bundle,org.eclipse.core.contenttype,3.4.100.v20110423-0524,"org.eclipse.core.contenttype",1362947952304
started,bundle,org.eclipse.core.databinding.observable,1.4.0.I20110222-0800,"org.eclipse.core.databinding.observable",1362947952458
started,bundle,org.eclipse.core.expressions,3.4.300.v20110228,"org.eclipse.core.expressions",1362947952482
